num,person,angle,type,file,word,
28747,25,좌측면,단어,KETI_SL_0000028747,삼키다,
28753,25,좌측면,단어,KETI_SL_0000028753,선생님,
28766,25,좌측면,단어,KETI_SL_0000028766,수요일,
28777,25,좌측면,단어,KETI_SL_0000028777,아빠,
28780,25,좌측면,단어,KETI_SL_0000028780,아파트,
28784,25,좌측면,단어,KETI_SL_0000028784,앞,
28790,25,좌측면,단어,KETI_SL_0000028790,어제,
28791,25,좌측면,단어,KETI_SL_0000028791,어지러움,
28792,25,좌측면,단어,KETI_SL_0000028792,언니,
28794,25,좌측면,단어,KETI_SL_0000028794,엄마,
28810,25,좌측면,단어,KETI_SL_0000028810,오늘,
28811,25,좌측면,단어,KETI_SL_0000028811,오른쪽,
28814,25,좌측면,단어,KETI_SL_0000028814,오빠,
28816,25,좌측면,단어,KETI_SL_0000028816,올해,
28817,25,좌측면,단어,KETI_SL_0000028817,왼쪽,
28824,25,좌측면,단어,KETI_SL_0000028824,월요일,
28826,25,좌측면,단어,KETI_SL_0000028826,위에,
28834,25,좌측면,단어,KETI_SL_0000028834,음식물,
28843,25,좌측면,단어,KETI_SL_0000028843,일요일,
28846,25,좌측면,단어,KETI_SL_0000028846,자동차,
28849,25,좌측면,단어,KETI_SL_0000028849,작년,
28864,25,좌측면,단어,KETI_SL_0000028864,집,
28877,25,좌측면,단어,KETI_SL_0000028877,친구,
28881,25,좌측면,단어,KETI_SL_0000028881,택시,
28882,25,좌측면,단어,KETI_SL_0000028882,토요일,
28895,25,좌측면,단어,KETI_SL_0000028895,학교,
28908,25,좌측면,단어,KETI_SL_0000028908,형,
28914,25,좌측면,단어,KETI_SL_0000028914,화요일,
28915,25,좌측면,단어,KETI_SL_0000028915,화장실,
28917,25,우측면,단어,KETI_SL_0000028917,0,
28918,25,우측면,단어,KETI_SL_0000028918,1,
28919,25,우측면,단어,KETI_SL_0000028919,2,
28920,25,우측면,단어,KETI_SL_0000028920,3,
28921,25,우측면,단어,KETI_SL_0000028921,4,
28922,25,우측면,단어,KETI_SL_0000028922,5,
28923,25,우측면,단어,KETI_SL_0000028923,6,
28924,25,우측면,단어,KETI_SL_0000028924,7,
28925,25,우측면,단어,KETI_SL_0000028925,8,
28926,25,우측면,단어,KETI_SL_0000028926,9,
28927,25,우측면,단어,KETI_SL_0000028927,10,
29022,25,우측면,단어,KETI_SL_0000029022,가렵다,
29036,25,우측면,단어,KETI_SL_0000029036,개,
29054,25,우측면,단어,KETI_SL_0000029054,공원,
29068,25,우측면,단어,KETI_SL_0000029068,금요일,
29083,25,우측면,단어,KETI_SL_0000029083,내년,
29084,25,우측면,단어,KETI_SL_0000029084,내일,
29085,25,우측면,단어,KETI_SL_0000029085,냄새나다,
29089,25,우측면,단어,KETI_SL_0000029089,누나,
29106,25,우측면,단어,KETI_SL_0000029106,동생,
29125,25,우측면,단어,KETI_SL_0000029125,목요일,
29130,25,우측면,단어,KETI_SL_0000029130,물,
29132,25,우측면,단어,KETI_SL_0000029132,아래,
29133,25,우측면,단어,KETI_SL_0000029133,바다,
29143,25,우측면,단어,KETI_SL_0000029143,배고프다,
29148,25,우측면,단어,KETI_SL_0000029148,병원,
29155,25,우측면,단어,KETI_SL_0000029155,불,
29163,25,우측면,단어,KETI_SL_0000029163,산,
29166,25,우측면,단어,KETI_SL_0000029166,삼키다,
29172,25,우측면,단어,KETI_SL_0000029172,선생님,
29185,25,우측면,단어,KETI_SL_0000029185,수요일,
29196,25,우측면,단어,KETI_SL_0000029196,아빠,
29199,25,우측면,단어,KETI_SL_0000029199,아파트,
29203,25,우측면,단어,KETI_SL_0000029203,앞,
29209,25,우측면,단어,KETI_SL_0000029209,어제,
29210,25,우측면,단어,KETI_SL_0000029210,어지러움,
29211,25,우측면,단어,KETI_SL_0000029211,언니,
29213,25,우측면,단어,KETI_SL_0000029213,엄마,
29229,25,우측면,단어,KETI_SL_0000029229,오늘,
29230,25,우측면,단어,KETI_SL_0000029230,오른쪽,
29233,25,우측면,단어,KETI_SL_0000029233,오빠,
29235,25,우측면,단어,KETI_SL_0000029235,올해,
29236,25,우측면,단어,KETI_SL_0000029236,왼쪽,
29243,25,우측면,단어,KETI_SL_0000029243,월요일,
29245,25,우측면,단어,KETI_SL_0000029245,위에,
29253,25,우측면,단어,KETI_SL_0000029253,음식물,
29262,25,우측면,단어,KETI_SL_0000029262,일요일,
29265,25,우측면,단어,KETI_SL_0000029265,자동차,
29268,25,우측면,단어,KETI_SL_0000029268,작년,
29283,25,우측면,단어,KETI_SL_0000029283,집,
29296,25,우측면,단어,KETI_SL_0000029296,친구,
29300,25,우측면,단어,KETI_SL_0000029300,택시,
29301,25,우측면,단어,KETI_SL_0000029301,토요일,
29314,25,우측면,단어,KETI_SL_0000029314,학교,
29327,25,우측면,단어,KETI_SL_0000029327,형,
29333,25,우측면,단어,KETI_SL_0000029333,화요일,
29334,25,우측면,단어,KETI_SL_0000029334,화장실,
29336,26,정면,단어,KETI_SL_0000029336,0,
29337,26,정면,단어,KETI_SL_0000029337,1,
29338,26,정면,단어,KETI_SL_0000029338,2,
29339,26,정면,단어,KETI_SL_0000029339,3,
29340,26,정면,단어,KETI_SL_0000029340,4,
29341,26,정면,단어,KETI_SL_0000029341,5,
29342,26,정면,단어,KETI_SL_0000029342,6,
29343,26,정면,단어,KETI_SL_0000029343,7,
29344,26,정면,단어,KETI_SL_0000029344,8,
29345,26,정면,단어,KETI_SL_0000029345,9,
29346,26,정면,단어,KETI_SL_0000029346,10,
29441,26,정면,단어,KETI_SL_0000029441,가렵다,
29455,26,정면,단어,KETI_SL_0000029455,개,
29473,26,정면,단어,KETI_SL_0000029473,공원,
29487,26,정면,단어,KETI_SL_0000029487,금요일,
29502,26,정면,단어,KETI_SL_0000029502,내년,
29503,26,정면,단어,KETI_SL_0000029503,내일,
29504,26,정면,단어,KETI_SL_0000029504,냄새나다,
29508,26,정면,단어,KETI_SL_0000029508,누나,
29525,26,정면,단어,KETI_SL_0000029525,동생,
29544,26,정면,단어,KETI_SL_0000029544,목요일,
29549,26,정면,단어,KETI_SL_0000029549,물,
29551,26,정면,단어,KETI_SL_0000029551,아래,
29552,26,정면,단어,KETI_SL_0000029552,바다,
29562,26,정면,단어,KETI_SL_0000029562,배고프다,
29567,26,정면,단어,KETI_SL_0000029567,병원,
29574,26,정면,단어,KETI_SL_0000029574,불,
29582,26,정면,단어,KETI_SL_0000029582,산,
29585,26,정면,단어,KETI_SL_0000029585,삼키다,
29591,26,정면,단어,KETI_SL_0000029591,선생님,
29604,26,정면,단어,KETI_SL_0000029604,수요일,
29615,26,정면,단어,KETI_SL_0000029615,아빠,
29618,26,정면,단어,KETI_SL_0000029618,아파트,
29622,26,정면,단어,KETI_SL_0000029622,앞,
29628,26,정면,단어,KETI_SL_0000029628,어제,
29629,26,정면,단어,KETI_SL_0000029629,어지러움,
29630,26,정면,단어,KETI_SL_0000029630,언니,
29632,26,정면,단어,KETI_SL_0000029632,엄마,
29648,26,정면,단어,KETI_SL_0000029648,오늘,
29649,26,정면,단어,KETI_SL_0000029649,오른쪽,
29652,26,정면,단어,KETI_SL_0000029652,오빠,
29654,26,정면,단어,KETI_SL_0000029654,올해,
29655,26,정면,단어,KETI_SL_0000029655,왼쪽,
29662,26,정면,단어,KETI_SL_0000029662,월요일,
29664,26,정면,단어,KETI_SL_0000029664,위에,
29672,26,정면,단어,KETI_SL_0000029672,음식물,
29681,26,정면,단어,KETI_SL_0000029681,일요일,
29684,26,정면,단어,KETI_SL_0000029684,자동차,
29687,26,정면,단어,KETI_SL_0000029687,작년,
29702,26,정면,단어,KETI_SL_0000029702,집,
29715,26,정면,단어,KETI_SL_0000029715,친구,
29719,26,정면,단어,KETI_SL_0000029719,택시,
29720,26,정면,단어,KETI_SL_0000029720,토요일,
29733,26,정면,단어,KETI_SL_0000029733,학교,
29746,26,정면,단어,KETI_SL_0000029746,형,
29752,26,정면,단어,KETI_SL_0000029752,화요일,
29753,26,정면,단어,KETI_SL_0000029753,화장실,
29755,26,좌측면,단어,KETI_SL_0000029755,0,
29756,26,좌측면,단어,KETI_SL_0000029756,1,
29757,26,좌측면,단어,KETI_SL_0000029757,2,
29758,26,좌측면,단어,KETI_SL_0000029758,3,
29759,26,좌측면,단어,KETI_SL_0000029759,4,
29760,26,좌측면,단어,KETI_SL_0000029760,5,
29761,26,좌측면,단어,KETI_SL_0000029761,6,
29762,26,좌측면,단어,KETI_SL_0000029762,7,
29763,26,좌측면,단어,KETI_SL_0000029763,8,
29764,26,좌측면,단어,KETI_SL_0000029764,9,
29765,26,좌측면,단어,KETI_SL_0000029765,10,
29860,26,좌측면,단어,KETI_SL_0000029860,가렵다,
29874,26,좌측면,단어,KETI_SL_0000029874,개,
29892,26,좌측면,단어,KETI_SL_0000029892,공원,
29906,26,좌측면,단어,KETI_SL_0000029906,금요일,
29921,26,좌측면,단어,KETI_SL_0000029921,내년,
29922,26,좌측면,단어,KETI_SL_0000029922,내일,
29923,26,좌측면,단어,KETI_SL_0000029923,냄새나다,
29927,26,좌측면,단어,KETI_SL_0000029927,누나,
29944,26,좌측면,단어,KETI_SL_0000029944,동생,
29963,26,좌측면,단어,KETI_SL_0000029963,목요일,
29968,26,좌측면,단어,KETI_SL_0000029968,물,
29970,26,좌측면,단어,KETI_SL_0000029970,아래,
29971,26,좌측면,단어,KETI_SL_0000029971,바다,
29981,26,좌측면,단어,KETI_SL_0000029981,배고프다,
29986,26,좌측면,단어,KETI_SL_0000029986,병원,
29993,26,좌측면,단어,KETI_SL_0000029993,불,
30001,26,좌측면,단어,KETI_SL_0000030001,산,
30004,26,좌측면,단어,KETI_SL_0000030004,삼키다,
30010,26,좌측면,단어,KETI_SL_0000030010,선생님,
30023,26,좌측면,단어,KETI_SL_0000030023,수요일,
30034,26,좌측면,단어,KETI_SL_0000030034,아빠,
30037,26,좌측면,단어,KETI_SL_0000030037,아파트,
30041,26,좌측면,단어,KETI_SL_0000030041,앞,
30047,26,좌측면,단어,KETI_SL_0000030047,어제,
30048,26,좌측면,단어,KETI_SL_0000030048,어지러움,
30049,26,좌측면,단어,KETI_SL_0000030049,언니,
30051,26,좌측면,단어,KETI_SL_0000030051,엄마,
30067,26,좌측면,단어,KETI_SL_0000030067,오늘,
30068,26,좌측면,단어,KETI_SL_0000030068,오른쪽,
30071,26,좌측면,단어,KETI_SL_0000030071,오빠,
30073,26,좌측면,단어,KETI_SL_0000030073,올해,
30074,26,좌측면,단어,KETI_SL_0000030074,왼쪽,
30081,26,좌측면,단어,KETI_SL_0000030081,월요일,
30083,26,좌측면,단어,KETI_SL_0000030083,위에,
30091,26,좌측면,단어,KETI_SL_0000030091,음식물,
30100,26,좌측면,단어,KETI_SL_0000030100,일요일,
30103,26,좌측면,단어,KETI_SL_0000030103,자동차,
30106,26,좌측면,단어,KETI_SL_0000030106,작년,
30121,26,좌측면,단어,KETI_SL_0000030121,집,
30134,26,좌측면,단어,KETI_SL_0000030134,친구,
30138,26,좌측면,단어,KETI_SL_0000030138,택시,
30139,26,좌측면,단어,KETI_SL_0000030139,토요일,
30152,26,좌측면,단어,KETI_SL_0000030152,학교,
30165,26,좌측면,단어,KETI_SL_0000030165,형,
30171,26,좌측면,단어,KETI_SL_0000030171,화요일,
30172,26,좌측면,단어,KETI_SL_0000030172,화장실,
30174,26,우측면,단어,KETI_SL_0000030174,0,
30175,26,우측면,단어,KETI_SL_0000030175,1,
30176,26,우측면,단어,KETI_SL_0000030176,2,
30177,26,우측면,단어,KETI_SL_0000030177,3,
30178,26,우측면,단어,KETI_SL_0000030178,4,
30179,26,우측면,단어,KETI_SL_0000030179,5,
30180,26,우측면,단어,KETI_SL_0000030180,6,
30181,26,우측면,단어,KETI_SL_0000030181,7,
30182,26,우측면,단어,KETI_SL_0000030182,8,
30183,26,우측면,단어,KETI_SL_0000030183,9,
30184,26,우측면,단어,KETI_SL_0000030184,10,
30279,26,우측면,단어,KETI_SL_0000030279,가렵다,
30293,26,우측면,단어,KETI_SL_0000030293,개,
30311,26,우측면,단어,KETI_SL_0000030311,공원,
30325,26,우측면,단어,KETI_SL_0000030325,금요일,
30340,26,우측면,단어,KETI_SL_0000030340,내년,
30341,26,우측면,단어,KETI_SL_0000030341,내일,
30342,26,우측면,단어,KETI_SL_0000030342,냄새나다,
30346,26,우측면,단어,KETI_SL_0000030346,누나,
30363,26,우측면,단어,KETI_SL_0000030363,동생,
30382,26,우측면,단어,KETI_SL_0000030382,목요일,
30387,26,우측면,단어,KETI_SL_0000030387,물,
30389,26,우측면,단어,KETI_SL_0000030389,아래,
30390,26,우측면,단어,KETI_SL_0000030390,바다,
30400,26,우측면,단어,KETI_SL_0000030400,배고프다,
30405,26,우측면,단어,KETI_SL_0000030405,병원,
30412,26,우측면,단어,KETI_SL_0000030412,불,
30420,26,우측면,단어,KETI_SL_0000030420,산,
30423,26,우측면,단어,KETI_SL_0000030423,삼키다,
30429,26,우측면,단어,KETI_SL_0000030429,선생님,
30442,26,우측면,단어,KETI_SL_0000030442,수요일,
30453,26,우측면,단어,KETI_SL_0000030453,아빠,
30456,26,우측면,단어,KETI_SL_0000030456,아파트,
30460,26,우측면,단어,KETI_SL_0000030460,앞,
30466,26,우측면,단어,KETI_SL_0000030466,어제,
30467,26,우측면,단어,KETI_SL_0000030467,어지러움,
30468,26,우측면,단어,KETI_SL_0000030468,언니,
30470,26,우측면,단어,KETI_SL_0000030470,엄마,
30486,26,우측면,단어,KETI_SL_0000030486,오늘,
30487,26,우측면,단어,KETI_SL_0000030487,오른쪽,
30490,26,우측면,단어,KETI_SL_0000030490,오빠,
30492,26,우측면,단어,KETI_SL_0000030492,올해,
30493,26,우측면,단어,KETI_SL_0000030493,왼쪽,
30500,26,우측면,단어,KETI_SL_0000030500,월요일,
30502,26,우측면,단어,KETI_SL_0000030502,위에,
30510,26,우측면,단어,KETI_SL_0000030510,음식물,
30519,26,우측면,단어,KETI_SL_0000030519,일요일,
30522,26,우측면,단어,KETI_SL_0000030522,자동차,
30525,26,우측면,단어,KETI_SL_0000030525,작년,
30540,26,우측면,단어,KETI_SL_0000030540,집,
30553,26,우측면,단어,KETI_SL_0000030553,친구,
30557,26,우측면,단어,KETI_SL_0000030557,택시,
30558,26,우측면,단어,KETI_SL_0000030558,토요일,
30571,26,우측면,단어,KETI_SL_0000030571,학교,
30584,26,우측면,단어,KETI_SL_0000030584,형,
30590,26,우측면,단어,KETI_SL_0000030590,화요일,
30591,26,우측면,단어,KETI_SL_0000030591,화장실,
30593,27,정면,단어,KETI_SL_0000030593,0,
30594,27,정면,단어,KETI_SL_0000030594,1,
30595,27,정면,단어,KETI_SL_0000030595,2,
30596,27,정면,단어,KETI_SL_0000030596,3,
30597,27,정면,단어,KETI_SL_0000030597,4,
30598,27,정면,단어,KETI_SL_0000030598,5,
30599,27,정면,단어,KETI_SL_0000030599,6,
30600,27,정면,단어,KETI_SL_0000030600,7,
30601,27,정면,단어,KETI_SL_0000030601,8,
30602,27,정면,단어,KETI_SL_0000030602,9,
30603,27,정면,단어,KETI_SL_0000030603,10,
30698,27,정면,단어,KETI_SL_0000030698,가렵다,가렵다
30712,27,정면,단어,KETI_SL_0000030712,개,개
30730,27,정면,단어,KETI_SL_0000030730,공원,관악구
30744,27,정면,단어,KETI_SL_0000030744,금요일,기절
30759,27,정면,단어,KETI_SL_0000030759,내년,노원구
30760,27,정면,단어,KETI_SL_0000030760,내일,논
30761,27,정면,단어,KETI_SL_0000030761,냄새나다,놀이터
30765,27,정면,단어,KETI_SL_0000030765,누나,누전
30782,27,정면,단어,KETI_SL_0000030782,동생,두드러기생기다
30801,27,정면,단어,KETI_SL_0000030801,목요일,물
30806,27,정면,단어,KETI_SL_0000030806,물,발가락
30808,27,정면,단어,KETI_SL_0000030808,아래,발작
30809,27,정면,단어,KETI_SL_0000030809,바다,방망이
30819,27,정면,단어,KETI_SL_0000030819,배고프다,보내주세요(경찰)
30824,27,정면,단어,KETI_SL_0000030824,병원,부러지다
30831,27,정면,단어,KETI_SL_0000030831,불,비상약
30839,27,정면,단어,KETI_SL_0000030839,산,서대문구
30842,27,정면,단어,KETI_SL_0000030842,삼키다,서초구
30848,27,정면,단어,KETI_SL_0000030848,선생님,소방관
30861,27,정면,단어,KETI_SL_0000030861,수요일,신고하세요(경찰)
30872,27,정면,단어,KETI_SL_0000030872,아빠,아파트
30875,27,정면,단어,KETI_SL_0000030875,아파트,앞
30879,27,정면,단어,KETI_SL_0000030879,앞,양천구
30885,27,정면,단어,KETI_SL_0000030885,어제,얼굴
30886,27,정면,단어,KETI_SL_0000030886,어지러움,엄마
30887,27,정면,단어,KETI_SL_0000030887,언니,엘리베이터
30889,27,정면,단어,KETI_SL_0000030889,엄마,여학생
30905,27,정면,단어,KETI_SL_0000030905,오늘,오른쪽-눈
30906,27,정면,단어,KETI_SL_0000030906,오른쪽,오빠
30909,27,정면,단어,KETI_SL_0000030909,오빠,왼쪽
30911,27,정면,단어,KETI_SL_0000030911,올해,왼쪽-눈
30912,27,정면,단어,KETI_SL_0000030912,왼쪽,욕실
30919,27,정면,단어,KETI_SL_0000030919,월요일,위협
30921,27,정면,단어,KETI_SL_0000030921,위에,윗집사람
30929,27,정면,단어,KETI_SL_0000030929,음식물,의사
30938,27,정면,단어,KETI_SL_0000030938,일요일,임신한아내
30941,27,정면,단어,KETI_SL_0000030941,자동차,자상
30944,27,정면,단어,KETI_SL_0000030944,작년,장난감
30959,27,정면,단어,KETI_SL_0000030959,집,집단폭행
30972,27,정면,단어,KETI_SL_0000030972,친구,칼
30976,27,정면,단어,KETI_SL_0000030976,택시,토요일
30977,27,정면,단어,KETI_SL_0000030977,토요일,토하다
30990,27,정면,단어,KETI_SL_0000030990,학교,학교
31003,27,정면,단어,KETI_SL_0000031003,형,형
31009,27,정면,단어,KETI_SL_0000031009,화요일,화요일
31010,27,정면,단어,KETI_SL_0000031010,화장실,화장실
31012,27,좌측면,단어,KETI_SL_0000031012,0,
31013,27,좌측면,단어,KETI_SL_0000031013,1,
31014,27,좌측면,단어,KETI_SL_0000031014,2,
31015,27,좌측면,단어,KETI_SL_0000031015,3,
31016,27,좌측면,단어,KETI_SL_0000031016,4,
31017,27,좌측면,단어,KETI_SL_0000031017,5,
31018,27,좌측면,단어,KETI_SL_0000031018,6,
31019,27,좌측면,단어,KETI_SL_0000031019,7,
31020,27,좌측면,단어,KETI_SL_0000031020,8,
31021,27,좌측면,단어,KETI_SL_0000031021,9,
31022,27,좌측면,단어,KETI_SL_0000031022,10,
31117,27,좌측면,단어,KETI_SL_0000031117,가렵다,
31131,27,좌측면,단어,KETI_SL_0000031131,개,
31149,27,좌측면,단어,KETI_SL_0000031149,공원,
31163,27,좌측면,단어,KETI_SL_0000031163,금요일,
31178,27,좌측면,단어,KETI_SL_0000031178,내년,
31179,27,좌측면,단어,KETI_SL_0000031179,내일,
31180,27,좌측면,단어,KETI_SL_0000031180,냄새나다,
31184,27,좌측면,단어,KETI_SL_0000031184,누나,
31201,27,좌측면,단어,KETI_SL_0000031201,동생,
31220,27,좌측면,단어,KETI_SL_0000031220,목요일,
31225,27,좌측면,단어,KETI_SL_0000031225,물,
31227,27,좌측면,단어,KETI_SL_0000031227,아래,
31228,27,좌측면,단어,KETI_SL_0000031228,바다,
31238,27,좌측면,단어,KETI_SL_0000031238,배고프다,
31243,27,좌측면,단어,KETI_SL_0000031243,병원,
31250,27,좌측면,단어,KETI_SL_0000031250,불,
31258,27,좌측면,단어,KETI_SL_0000031258,산,
31261,27,좌측면,단어,KETI_SL_0000031261,삼키다,
31267,27,좌측면,단어,KETI_SL_0000031267,선생님,
31280,27,좌측면,단어,KETI_SL_0000031280,수요일,
31291,27,좌측면,단어,KETI_SL_0000031291,아빠,
31294,27,좌측면,단어,KETI_SL_0000031294,아파트,
31298,27,좌측면,단어,KETI_SL_0000031298,앞,
31304,27,좌측면,단어,KETI_SL_0000031304,어제,
31305,27,좌측면,단어,KETI_SL_0000031305,어지러움,
31306,27,좌측면,단어,KETI_SL_0000031306,언니,
31308,27,좌측면,단어,KETI_SL_0000031308,엄마,
31324,27,좌측면,단어,KETI_SL_0000031324,오늘,
31325,27,좌측면,단어,KETI_SL_0000031325,오른쪽,
31328,27,좌측면,단어,KETI_SL_0000031328,오빠,
31330,27,좌측면,단어,KETI_SL_0000031330,올해,
31331,27,좌측면,단어,KETI_SL_0000031331,왼쪽,
31338,27,좌측면,단어,KETI_SL_0000031338,월요일,
31340,27,좌측면,단어,KETI_SL_0000031340,위에,
31348,27,좌측면,단어,KETI_SL_0000031348,음식물,
31357,27,좌측면,단어,KETI_SL_0000031357,일요일,
31360,27,좌측면,단어,KETI_SL_0000031360,자동차,
31363,27,좌측면,단어,KETI_SL_0000031363,작년,
31378,27,좌측면,단어,KETI_SL_0000031378,집,
31391,27,좌측면,단어,KETI_SL_0000031391,친구,
31395,27,좌측면,단어,KETI_SL_0000031395,택시,
31396,27,좌측면,단어,KETI_SL_0000031396,토요일,
31409,27,좌측면,단어,KETI_SL_0000031409,학교,
31422,27,좌측면,단어,KETI_SL_0000031422,형,
31428,27,좌측면,단어,KETI_SL_0000031428,화요일,
31429,27,좌측면,단어,KETI_SL_0000031429,화장실,
31431,27,우측면,단어,KETI_SL_0000031431,0,
31432,27,우측면,단어,KETI_SL_0000031432,1,
31433,27,우측면,단어,KETI_SL_0000031433,2,
31434,27,우측면,단어,KETI_SL_0000031434,3,
31435,27,우측면,단어,KETI_SL_0000031435,4,
31436,27,우측면,단어,KETI_SL_0000031436,5,
31437,27,우측면,단어,KETI_SL_0000031437,6,
31438,27,우측면,단어,KETI_SL_0000031438,7,
31439,27,우측면,단어,KETI_SL_0000031439,8,
31440,27,우측면,단어,KETI_SL_0000031440,9,
31441,27,우측면,단어,KETI_SL_0000031441,10,
31536,27,우측면,단어,KETI_SL_0000031536,가렵다,
31550,27,우측면,단어,KETI_SL_0000031550,개,
31568,27,우측면,단어,KETI_SL_0000031568,공원,
31582,27,우측면,단어,KETI_SL_0000031582,금요일,
31597,27,우측면,단어,KETI_SL_0000031597,내년,
31598,27,우측면,단어,KETI_SL_0000031598,내일,
31599,27,우측면,단어,KETI_SL_0000031599,냄새나다,
31603,27,우측면,단어,KETI_SL_0000031603,누나,
31620,27,우측면,단어,KETI_SL_0000031620,동생,
31639,27,우측면,단어,KETI_SL_0000031639,목요일,
31644,27,우측면,단어,KETI_SL_0000031644,물,
31646,27,우측면,단어,KETI_SL_0000031646,아래,
31647,27,우측면,단어,KETI_SL_0000031647,바다,
31657,27,우측면,단어,KETI_SL_0000031657,배고프다,
31662,27,우측면,단어,KETI_SL_0000031662,병원,
31669,27,우측면,단어,KETI_SL_0000031669,불,
31677,27,우측면,단어,KETI_SL_0000031677,산,
31680,27,우측면,단어,KETI_SL_0000031680,삼키다,
31686,27,우측면,단어,KETI_SL_0000031686,선생님,
31699,27,우측면,단어,KETI_SL_0000031699,수요일,
31710,27,우측면,단어,KETI_SL_0000031710,아빠,
31713,27,우측면,단어,KETI_SL_0000031713,아파트,
31717,27,우측면,단어,KETI_SL_0000031717,앞,
31723,27,우측면,단어,KETI_SL_0000031723,어제,
31724,27,우측면,단어,KETI_SL_0000031724,어지러움,
31725,27,우측면,단어,KETI_SL_0000031725,언니,
31727,27,우측면,단어,KETI_SL_0000031727,엄마,
31743,27,우측면,단어,KETI_SL_0000031743,오늘,
31744,27,우측면,단어,KETI_SL_0000031744,오른쪽,
31747,27,우측면,단어,KETI_SL_0000031747,오빠,
31749,27,우측면,단어,KETI_SL_0000031749,올해,
31750,27,우측면,단어,KETI_SL_0000031750,왼쪽,
31757,27,우측면,단어,KETI_SL_0000031757,월요일,
31759,27,우측면,단어,KETI_SL_0000031759,위에,
31767,27,우측면,단어,KETI_SL_0000031767,음식물,
31776,27,우측면,단어,KETI_SL_0000031776,일요일,
31779,27,우측면,단어,KETI_SL_0000031779,자동차,
31782,27,우측면,단어,KETI_SL_0000031782,작년,
31797,27,우측면,단어,KETI_SL_0000031797,집,
31810,27,우측면,단어,KETI_SL_0000031810,친구,
31814,27,우측면,단어,KETI_SL_0000031814,택시,
31815,27,우측면,단어,KETI_SL_0000031815,토요일,
31828,27,우측면,단어,KETI_SL_0000031828,학교,
31841,27,우측면,단어,KETI_SL_0000031841,형,
31847,27,우측면,단어,KETI_SL_0000031847,화요일,
31848,27,우측면,단어,KETI_SL_0000031848,화장실,
31850,28,정면,단어,KETI_SL_0000031850,0,
31851,28,정면,단어,KETI_SL_0000031851,1,
31852,28,정면,단어,KETI_SL_0000031852,2,
31853,28,정면,단어,KETI_SL_0000031853,3,
31854,28,정면,단어,KETI_SL_0000031854,4,
31855,28,정면,단어,KETI_SL_0000031855,5,
31856,28,정면,단어,KETI_SL_0000031856,6,
31857,28,정면,단어,KETI_SL_0000031857,7,
31858,28,정면,단어,KETI_SL_0000031858,8,
31859,28,정면,단어,KETI_SL_0000031859,9,
31860,28,정면,단어,KETI_SL_0000031860,10,
31955,28,정면,단어,KETI_SL_0000031955,가렵다,
31969,28,정면,단어,KETI_SL_0000031969,개,
31987,28,정면,단어,KETI_SL_0000031987,공원,
32001,28,정면,단어,KETI_SL_0000032001,금요일,
32016,28,정면,단어,KETI_SL_0000032016,내년,
32017,28,정면,단어,KETI_SL_0000032017,내일,
32018,28,정면,단어,KETI_SL_0000032018,냄새나다,
32022,28,정면,단어,KETI_SL_0000032022,누나,
32039,28,정면,단어,KETI_SL_0000032039,동생,
32058,28,정면,단어,KETI_SL_0000032058,목요일,
32063,28,정면,단어,KETI_SL_0000032063,물,
32065,28,정면,단어,KETI_SL_0000032065,아래,
32066,28,정면,단어,KETI_SL_0000032066,바다,
32076,28,정면,단어,KETI_SL_0000032076,배고프다,
32081,28,정면,단어,KETI_SL_0000032081,병원,
32088,28,정면,단어,KETI_SL_0000032088,불,
32096,28,정면,단어,KETI_SL_0000032096,산,
32099,28,정면,단어,KETI_SL_0000032099,삼키다,
32105,28,정면,단어,KETI_SL_0000032105,선생님,
32118,28,정면,단어,KETI_SL_0000032118,수요일,
32129,28,정면,단어,KETI_SL_0000032129,아빠,
32132,28,정면,단어,KETI_SL_0000032132,아파트,
32136,28,정면,단어,KETI_SL_0000032136,앞,
32142,28,정면,단어,KETI_SL_0000032142,어제,
32143,28,정면,단어,KETI_SL_0000032143,어지러움,
32144,28,정면,단어,KETI_SL_0000032144,언니,
32146,28,정면,단어,KETI_SL_0000032146,엄마,
32162,28,정면,단어,KETI_SL_0000032162,오늘,
32163,28,정면,단어,KETI_SL_0000032163,오른쪽,
32166,28,정면,단어,KETI_SL_0000032166,오빠,
32168,28,정면,단어,KETI_SL_0000032168,올해,
32169,28,정면,단어,KETI_SL_0000032169,왼쪽,
32176,28,정면,단어,KETI_SL_0000032176,월요일,
32178,28,정면,단어,KETI_SL_0000032178,위에,
32186,28,정면,단어,KETI_SL_0000032186,음식물,
32195,28,정면,단어,KETI_SL_0000032195,일요일,
32198,28,정면,단어,KETI_SL_0000032198,자동차,
32201,28,정면,단어,KETI_SL_0000032201,작년,
32216,28,정면,단어,KETI_SL_0000032216,집,
32229,28,정면,단어,KETI_SL_0000032229,친구,
32233,28,정면,단어,KETI_SL_0000032233,택시,
32234,28,정면,단어,KETI_SL_0000032234,토요일,
32247,28,정면,단어,KETI_SL_0000032247,학교,
32260,28,정면,단어,KETI_SL_0000032260,형,
32266,28,정면,단어,KETI_SL_0000032266,화요일,
32267,28,정면,단어,KETI_SL_0000032267,화장실,
32269,28,좌측면,단어,KETI_SL_0000032269,0,
32270,28,좌측면,단어,KETI_SL_0000032270,1,
32271,28,좌측면,단어,KETI_SL_0000032271,2,
32272,28,좌측면,단어,KETI_SL_0000032272,3,
